date,event,value,surprise_z,surprise,regime,confidence,y10_1d,y10_5d,y10_21d,curve_1d,curve_5d,y2_1d,y2_5d,sp500_1d
2023-04-01,NFP,241.0,-0.323,INLINE,REFLATION,HIGH,-5.0,-9.0,11.0,4.0,-0.0,-9.0,-9.0,15.2
2023-05-01,NFP,280.0,-0.059,INLINE,REFLATION,HIGH,-15.0,-7.0,5.0,2.0,7.0,-17.0,-14.0,-48.29
2023-06-01,NFP,225.0,-0.362,INLINE,REFLATION,MEDIUM,8.0,12.0,25.0,-9.0,-7.0,17.0,19.0,61.35
2023-07-01,NFP,163.0,-0.946,MISS,REFLATION,HIGH,5.0,20.0,24.0,-2.0,22.0,7.0,-2.0,5.21
2023-08-01,NFP,218.0,-0.146,INLINE,REFLATION,HIGH,3.0,-3.0,7.0,7.0,15.0,-4.0,-18.0,-63.34
2023-09-01,NFP,156.0,-0.731,MISS,REFLATION,MEDIUM,9.0,11.0,63.0,2.0,1.0,7.0,10.0,-18.94
2023-10-01,NFP,159.0,-0.624,MISS,REFLATION,MEDIUM,10.0,19.0,29.0,1.0,14.0,9.0,5.0,0.34
2023-11-01,NFP,127.0,-0.637,MISS,REFLATION,MEDIUM,-10.0,-28.0,-55.0,-13.0,-26.0,3.0,-2.0,79.92
2023-12-01,NFP,154.0,-0.382,INLINE,REFLATION,MEDIUM,6.0,1.0,-31.0,-2.0,-14.0,8.0,15.0,-24.85
2024-01-01,NFP,175.0,0.093,INLINE,REFLATION,LOW,7.0,13.0,11.0,-3.0,0.0,10.0,13.0,-27.0
2024-02-01,NFP,206.0,0.654,BEAT,STAGFLATION_RISK,LOW,16.0,28.0,35.0,0.0,2.0,16.0,26.0,52.42
2024-03-01,NFP,228.0,0.829,BEAT,STAGFLATION_RISK,LOW,3.0,-10.0,17.0,-4.0,-4.0,7.0,-6.0,-6.13
2024-04-01,NFP,64.0,-1.869,MISS,REFLATION,LOW,3.0,9.0,36.0,5.0,3.0,-2.0,6.0,-37.96
2024-05-01,NFP,78.0,-1.55,MISS,REFLATION,LOW,-5.0,-15.0,-12.0,4.0,-3.0,-9.0,-12.0,45.81
2024-06-01,NFP,87.0,-1.311,MISS,REFLATION,LOW,-10.0,-8.0,-8.0,-3.0,-6.0,-7.0,-2.0,5.89
2024-07-01,NFP,53.0,-1.684,MISS,STAGFLATION_RISK,LOW,-5.0,-18.0,-39.0,-2.0,-3.0,-3.0,-15.0,33.92
2024-08-01,NFP,9.0,-1.977,MISS,STAGFLATION_RISK,LOW,-19.0,0.0,-8.0,9.0,12.0,-28.0,-12.0,-100.12
2024-09-01,NFP,155.0,0.218,INLINE,REFLATION,LOW,-7.0,-21.0,-17.0,-4.0,2.0,-3.0,-23.0,-119.47
2024-10-01,NFP,33.0,-1.052,MISS,STAGFLATION_RISK,LOW,5.0,30.0,54.0,3.0,-7.0,2.0,37.0,0.79
2024-11-01,NFP,134.0,0.333,INLINE,REFLATION,LOW,-6.0,-7.0,-18.0,-2.0,-12.0,-4.0,5.0,-16.11
2024-12-01,NFP,237.0,1.614,BEAT,REFLATION,LOW,1.0,-3.0,40.0,-3.0,0.0,4.0,-3.0,14.77
2025-01-01,NFP,-48.0,-1.448,MISS,STAGFLATION_RISK,LOW,-1.0,9.0,0.0,-1.0,6.0,0.0,3.0,-13.08
2025-02-01,NFP,42.0,-0.34,INLINE,STAGFLATION_RISK,LOW,-4.0,-9.0,-36.0,-8.0,-16.0,4.0,7.0,-45.96
2025-03-01,NFP,67.0,0.02,INLINE,STAGFLATION_RISK,LOW,-8.0,8.0,-1.0,-5.0,8.0,-3.0,0.0,-104.78
2025-04-01,NFP,108.0,0.481,INLINE,REFLATION,LOW,3.0,9.0,8.0,-1.0,25.0,4.0,-16.0,37.9
2025-05-01,NFP,13.0,-0.616,MISS,REFLATION,LOW,8.0,12.0,21.0,-5.0,-8.0,13.0,20.0,82.53
2025-06-01,NFP,-20.0,-0.835,MISS,REFLATION,LOW,5.0,10.0,-15.0,0.0,-5.0,5.0,15.0,24.25
2025-07-01,NFP,64.0,0.136,INLINE,REFLATION,LOW,4.0,8.0,11.0,4.0,0.0,0.0,8.0,29.41
2025-08-01,NFP,-70.0,-1.388,MISS,REFLATION,LOW,-1.0,4.0,5.0,-1.0,-3.0,0.0,7.0,91.93
2025-09-01,NFP,76.0,0.275,INLINE,REFLATION,LOW,5.0,-18.0,-7.0,-2.0,-8.0,7.0,-10.0,-44.72
2025-10-01,NFP,-140.0,-1.918,MISS,STAGFLATION_RISK,MEDIUM,-2.0,1.0,-1.0,-2.0,-2.0,0.0,3.0,4.15
2025-11-01,NFP,41.0,-0.005,INLINE,STAGFLATION_RISK,LOW,2.0,0.0,-5.0,2.0,5.0,0.0,-5.0,11.77
2025-12-01,NFP,-17.0,-0.617,MISS,STAGFLATION_RISK,LOW,0.0,8.0,9.0,3.0,5.0,-3.0,3.0,16.74
2026-01-01,NFP,160.0,1.468,BEAT,REFLATION,LOW,1.0,1.0,11.0,1.0,-1.0,0.0,2.0,12.97
2026-02-01,NFP,-133.0,-1.726,MISS,STAGFLATION_RISK,LOW,3.0,-4.0,-20.0,-2.0,-2.0,5.0,-2.0,37.41
2026-03-01,NFP,178.0,1.458,BEAT,REFLATION,LOW,8.0,18.0,38.0,-1.0,0.0,9.0,18.0,2.74
2005-01-01,PHILLY_FED,13.5,-2.267,MISS,GOLDILOCKS,MEDIUM,-1.0,5.0,-9.0,-3.0,-7.0,2.0,12.0,
2005-02-01,PHILLY_FED,21.1,-0.819,MISS,GOLDILOCKS,MEDIUM,0.0,-10.0,24.0,-3.0,-14.0,3.0,4.0,
2005-03-01,PHILLY_FED,15.1,-1.502,MISS,GOLDILOCKS,MEDIUM,0.0,0.0,12.0,2.0,-3.0,-2.0,3.0,
2005-04-01,PHILLY_FED,25.2,0.016,INLINE,GOLDILOCKS,LOW,1.0,4.0,-25.0,2.0,2.0,-1.0,2.0,
2005-05-01,PHILLY_FED,9.3,-1.883,MISS,GOLDILOCKS,LOW,0.0,7.0,-21.0,2.0,0.0,-2.0,7.0,
2005-06-01,PHILLY_FED,-1.3,-2.295,MISS,GOLDILOCKS,MEDIUM,-2.0,4.0,3.0,-4.0,-6.0,2.0,10.0,
2005-07-01,PHILLY_FED,8.1,-1.305,MISS,GOLDILOCKS,MEDIUM,5.0,5.0,28.0,2.0,0.0,3.0,5.0,
2005-08-01,PHILLY_FED,11.2,-0.701,MISS,GOLDILOCKS,MEDIUM,2.0,10.0,-16.0,0.0,-2.0,2.0,12.0,
2005-09-01,PHILLY_FED,7.1,-0.827,MISS,GOLDILOCKS,LOW,1.0,12.0,37.0,-2.0,-4.0,3.0,16.0,
2005-10-01,PHILLY_FED,4.8,-0.909,MISS,GOLDILOCKS,LOW,5.0,1.0,24.0,2.0,1.0,3.0,0.0,
2005-11-01,PHILLY_FED,10.3,-0.055,INLINE,GOLDILOCKS,LOW,3.0,-1.0,-6.0,2.0,-2.0,1.0,1.0,
2005-12-01,PHILLY_FED,12.9,0.306,INLINE,GOLDILOCKS,MEDIUM,0.0,-5.0,-15.0,2.0,3.0,-2.0,-8.0,
2006-01-01,PHILLY_FED,5.4,-0.61,MISS,GOLDILOCKS,HIGH,-2.0,-1.0,18.0,5.0,4.0,-7.0,-5.0,
2006-02-01,PHILLY_FED,15.3,0.83,BEAT,GOLDILOCKS,MEDIUM,0.0,-1.0,11.0,0.0,-6.0,0.0,5.0,
2006-03-01,PHILLY_FED,14.7,0.743,BEAT,GOLDILOCKS,MEDIUM,5.0,14.0,27.0,4.0,13.0,1.0,1.0,
2006-04-01,PHILLY_FED,14.2,0.904,BEAT,GOLDILOCKS,LOW,2.0,11.0,26.0,-2.0,4.0,4.0,7.0,
2006-05-01,PHILLY_FED,13.7,0.587,BEAT,REFLATION,LOW,-2.0,-2.0,-2.0,0.0,-5.0,-2.0,3.0,
2006-06-01,PHILLY_FED,11.7,0.068,INLINE,REFLATION,LOW,-11.0,-11.0,4.0,1.0,-8.0,-12.0,-3.0,
2006-07-01,PHILLY_FED,4.0,-1.819,MISS,REFLATION,LOW,0.0,-2.0,-16.0,-1.0,-3.0,1.0,1.0,
2006-08-01,PHILLY_FED,12.5,0.097,INLINE,STAGFLATION_RISK,LOW,-3.0,-6.0,-23.0,-3.0,-0.0,0.0,-6.0,
2006-09-01,PHILLY_FED,-0.8,-2.471,MISS,REFLATION,LOW,5.0,7.0,-11.0,2.0,1.0,3.0,6.0,
2006-10-01,PHILLY_FED,2.3,-1.786,MISS,REFLATION,LOW,-2.0,6.0,-3.0,3.0,3.0,-5.0,3.0,
2006-11-01,PHILLY_FED,4.5,-1.338,MISS,GOLDILOCKS,LOW,3.0,7.0,-14.0,2.0,-2.0,1.0,9.0,
2006-12-01,PHILLY_FED,-1.8,-1.629,MISS,GOLDILOCKS,LOW,0.0,13.0,24.0,0.0,-3.0,0.0,16.0,
2007-01-01,PHILLY_FED,7.5,-0.333,INLINE,GOLDILOCKS,LOW,-3.0,-5.0,12.0,-1.0,-1.0,-2.0,-4.0,
2007-02-01,PHILLY_FED,3.5,-0.417,INLINE,REFLATION,LOW,-1.0,-11.0,-33.0,1.0,-2.0,-2.0,-9.0,
2007-03-01,PHILLY_FED,2.8,-0.258,INLINE,GOLDILOCKS,LOW,-4.0,-5.0,9.0,3.0,2.0,-7.0,-7.0,
2007-04-01,PHILLY_FED,2.9,-0.168,INLINE,GOLDILOCKS,LOW,0.0,11.0,-2.0,-2.0,-6.0,2.0,17.0,
2007-05-01,PHILLY_FED,3.7,0.023,INLINE,GOLDILOCKS,LOW,1.0,-1.0,26.0,-1.0,-6.0,2.0,5.0,
2007-06-01,PHILLY_FED,17.3,2.559,BEAT,GOLDILOCKS,LOW,-2.0,17.0,5.0,-2.0,13.0,0.0,4.0,
2007-07-01,PHILLY_FED,6.8,0.596,BEAT,DEFLATION_RISK,LOW,-3.0,13.0,-25.0,-2.0,3.0,-1.0,10.0,
2007-08-01,PHILLY_FED,-0.5,-0.733,MISS,DEFLATION_RISK,LOW,1.0,8.0,-25.0,-2.0,0.0,3.0,8.0,
2007-09-01,PHILLY_FED,7.5,0.797,BEAT,GOLDILOCKS,LOW,2.0,-20.0,0.0,4.0,8.0,-2.0,-28.0,
2007-10-01,PHILLY_FED,7.8,0.755,BEAT,GOLDILOCKS,LOW,-2.0,11.0,-8.0,2.0,-2.0,-4.0,13.0,
2007-11-01,PHILLY_FED,6.7,0.305,INLINE,GOLDILOCKS,LOW,-5.0,-8.0,-47.0,6.0,22.0,-11.0,-30.0,
2007-12-01,PHILLY_FED,-5.4,-1.937,MISS,DEFLATION_RISK,LOW,-8.0,15.0,-6.0,6.0,7.0,-14.0,8.0,
2008-01-01,PHILLY_FED,-18.4,-2.552,MISS,DEFLATION_RISK,MEDIUM,-13.0,-18.0,-37.0,4.0,11.0,-17.0,-29.0,
2008-02-01,PHILLY_FED,-20.3,-2.165,MISS,DEFLATION_RISK,MEDIUM,6.0,2.0,1.0,7.0,18.0,-1.0,-16.0,
2008-03-01,PHILLY_FED,-14.7,-1.53,MISS,DEFLATION_RISK,MEDIUM,1.0,3.0,4.0,5.0,15.0,-4.0,-12.0,
2008-04-01,PHILLY_FED,-21.3,-1.746,MISS,DEFLATION_RISK,MEDIUM,3.0,1.0,20.0,-5.0,-6.0,8.0,7.0,
2008-05-01,PHILLY_FED,-16.1,-0.974,MISS,DEFLATION_RISK,MEDIUM,11.0,1.0,20.0,1.0,13.0,10.0,-12.0,
2008-06-01,PHILLY_FED,-16.8,-0.559,MISS,DEFLATION_RISK,MEDIUM,-8.0,-12.0,-7.0,7.0,14.0,-15.0,-26.0,
2008-07-01,PHILLY_FED,-16.2,-0.07,INLINE,DEFLATION_RISK,HIGH,-2.0,-16.0,-2.0,1.0,6.0,-3.0,-22.0,
2008-08-01,PHILLY_FED,-17.6,-0.127,INLINE,DEFLATION_RISK,HIGH,1.0,-3.0,-23.0,-1.0,-3.0,2.0,0.0,
2008-09-01,PHILLY_FED,2.1,1.705,BEAT,DEFLATION_RISK,HIGH,-9.0,-17.0,2.0,1.0,-11.0,-10.0,-6.0,
2008-10-01,PHILLY_FED,-37.5,-1.828,MISS,DEFLATION_RISK,HIGH,-11.0,-5.0,24.0,9.0,12.0,-20.0,-17.0,
2008-11-01,PHILLY_FED,-40.9,-2.03,MISS,DEFLATION_RISK,HIGH,-5.0,-18.0,-134.0,6.0,5.0,-11.0,-23.0,
2008-12-01,PHILLY_FED,-37.6,-1.625,MISS,DEFLATION_RISK,HIGH,-4.0,5.0,-47.0,-4.0,-2.0,0.0,7.0,
2009-01-01,PHILLY_FED,-31.1,-0.985,MISS,DEFLATION_RISK,HIGH,21.0,22.0,51.0,9.0,15.0,12.0,7.0,
2009-02-01,PHILLY_FED,-39.6,-1.518,MISS,DEFLATION_RISK,HIGH,-11.0,18.0,6.0,-6.0,13.0,-5.0,5.0,
2009-03-01,PHILLY_FED,-34.4,-0.619,MISS,DEFLATION_RISK,HIGH,-11.0,-19.0,-29.0,0.0,-10.0,-11.0,-9.0,
2009-04-01,PHILLY_FED,-25.2,0.224,INLINE,DEFLATION_RISK,HIGH,9.0,18.0,53.0,4.0,8.0,5.0,10.0,
2009-05-01,PHILLY_FED,-22.4,0.447,INLINE,DEFLATION_RISK,HIGH,-2.0,8.0,44.0,-4.0,0.0,2.0,8.0,
2009-06-01,PHILLY_FED,0.2,1.913,BEAT,DEFLATION_RISK,HIGH,-6.0,20.0,-18.0,-5.0,-25.0,-1.0,45.0,
2009-07-01,PHILLY_FED,-6.6,1.384,BEAT,DEFLATION_RISK,HIGH,-4.0,-11.0,-3.0,3.0,0.0,-7.0,-11.0,
2009-08-01,PHILLY_FED,8.9,2.03,BEAT,DEFLATION_RISK,HIGH,14.0,37.0,-12.0,9.0,18.0,5.0,19.0,
2009-09-01,PHILLY_FED,15.2,2.155,BEAT,DEFLATION_RISK,HIGH,-9.0,10.0,-17.0,-6.0,9.0,-3.0,1.0,
2009-10-01,PHILLY_FED,12.6,1.692,BEAT,DEFLATION_RISK,MEDIUM,3.0,6.0,24.0,2.0,3.0,1.0,3.0,
2009-11-01,PHILLY_FED,15.4,1.365,BEAT,GOLDILOCKS,MEDIUM,4.0,13.0,-9.0,2.0,17.0,2.0,-4.0,
2009-12-01,PHILLY_FED,16.5,0.907,BEAT,DEFLATION_RISK,MEDIUM,4.0,12.0,57.0,-1.0,6.0,5.0,6.0,
2010-01-01,PHILLY_FED,12.9,0.396,INLINE,GOLDILOCKS,MEDIUM,0.0,-2.0,-18.0,5.0,16.0,-5.0,-18.0,
2010-02-01,PHILLY_FED,14.0,0.177,INLINE,DEFLATION_RISK,MEDIUM,-1.0,-6.0,-5.0,-1.0,1.0,0.0,-7.0,
2010-03-01,PHILLY_FED,14.2,0.097,INLINE,GOLDILOCKS,MEDIUM,1.0,11.0,27.0,1.0,1.0,0.0,10.0,
2010-04-01,PHILLY_FED,16.0,0.214,INLINE,GOLDILOCKS,HIGH,7.0,2.0,-20.0,1.0,-2.0,6.0,4.0,
2010-05-01,PHILLY_FED,22.2,1.041,BEAT,GOLDILOCKS,HIGH,3.0,-24.0,-40.0,0.0,-10.0,3.0,-14.0,
2010-06-01,PHILLY_FED,15.0,0.058,INLINE,GOLDILOCKS,HIGH,6.0,-11.0,-32.0,2.0,-7.0,4.0,-4.0,
2010-07-01,PHILLY_FED,7.7,-1.867,MISS,GOLDILOCKS,HIGH,4.0,11.0,3.0,4.0,11.0,0.0,0.0,
2010-08-01,PHILLY_FED,3.6,-2.393,MISS,GOLDILOCKS,HIGH,5.0,-8.0,-40.0,4.0,-3.0,1.0,-5.0,
2010-09-01,PHILLY_FED,4.5,-1.818,MISS,DEFLATION_RISK,MEDIUM,5.0,19.0,-4.0,5.0,12.0,0.0,7.0,
2010-10-01,PHILLY_FED,0.3,-2.152,MISS,GOLDILOCKS,HIGH,-4.0,-13.0,9.0,-3.0,-6.0,-1.0,-7.0,
2010-11-01,PHILLY_FED,19.1,0.748,BEAT,DEFLATION_RISK,MEDIUM,-3.0,-6.0,35.0,-3.0,-13.0,0.0,7.0,
2010-12-01,PHILLY_FED,15.4,0.196,INLINE,GOLDILOCKS,HIGH,4.0,29.0,33.0,2.0,19.0,2.0,10.0,
2011-01-01,PHILLY_FED,16.5,0.282,INLINE,DEFLATION_RISK,MEDIUM,6.0,4.0,18.0,6.0,5.0,0.0,-1.0,
2011-02-01,PHILLY_FED,28.8,1.648,BEAT,GOLDILOCKS,MEDIUM,4.0,27.0,10.0,-2.0,2.0,6.0,25.0,
2011-03-01,PHILLY_FED,36.5,1.966,BEAT,GOLDILOCKS,MEDIUM,5.0,15.0,6.0,2.0,8.0,3.0,7.0,
2011-04-01,PHILLY_FED,12.9,-0.217,INLINE,GOLDILOCKS,MEDIUM,-1.0,13.0,-18.0,2.0,10.0,-3.0,3.0,
2011-05-01,PHILLY_FED,6.2,-0.728,MISS,GOLDILOCKS,MEDIUM,-1.0,-13.0,-27.0,-1.0,-9.0,0.0,-4.0,
2011-06-01,PHILLY_FED,-0.5,-0.946,MISS,GOLDILOCKS,MEDIUM,8.0,2.0,22.0,7.0,7.0,1.0,-5.0,
2011-07-01,PHILLY_FED,7.1,-0.253,INLINE,DEFLATION_RISK,MEDIUM,-6.0,-28.0,-56.0,0.0,-15.0,-6.0,-13.0,
2011-08-01,PHILLY_FED,-19.6,-2.026,MISS,DEFLATION_RISK,LOW,-11.0,-37.0,-58.0,-6.0,-26.0,-5.0,-11.0,
2011-09-01,PHILLY_FED,-10.7,-1.31,MISS,GOLDILOCKS,MEDIUM,-13.0,-22.0,-35.0,-14.0,-20.0,1.0,-2.0,
2011-10-01,PHILLY_FED,6.2,-0.244,INLINE,GOLDILOCKS,HIGH,-12.0,18.0,9.0,-11.0,13.0,-1.0,5.0,
2011-11-01,PHILLY_FED,4.0,-0.172,INLINE,GOLDILOCKS,HIGH,2.0,9.0,4.0,2.0,7.0,0.0,2.0,
2011-12-01,PHILLY_FED,2.4,-0.248,INLINE,GOLDILOCKS,HIGH,-6.0,-12.0,-14.0,-4.0,-7.0,-2.0,-5.0,
2012-01-01,PHILLY_FED,7.5,0.086,INLINE,GOLDILOCKS,HIGH,8.0,9.0,-2.0,6.0,8.0,2.0,1.0,
2012-02-01,PHILLY_FED,10.3,0.305,INLINE,GOLDILOCKS,MEDIUM,-1.0,14.0,12.0,-1.0,10.0,0.0,4.0,
2012-03-01,PHILLY_FED,8.8,0.279,INLINE,GOLDILOCKS,MEDIUM,-4.0,0.0,20.0,-2.0,-2.0,-2.0,2.0,
2012-04-01,PHILLY_FED,5.7,-0.028,INLINE,GOLDILOCKS,LOW,-1.0,-16.0,-28.0,-1.0,-15.0,0.0,-1.0,
2012-05-01,PHILLY_FED,-0.8,-0.644,MISS,GOLDILOCKS,LOW,-2.0,-10.0,-39.0,-2.0,-10.0,0.0,0.0,
2012-06-01,PHILLY_FED,-12.6,-1.799,MISS,GOLDILOCKS,LOW,6.0,18.0,14.0,6.0,15.0,0.0,3.0,
2012-07-01,PHILLY_FED,-12.7,-1.561,MISS,DEFLATION_RISK,MEDIUM,-6.0,-14.0,-16.0,-3.0,-8.0,-3.0,-6.0,
2012-08-01,PHILLY_FED,-2.6,-0.692,MISS,DEFLATION_RISK,MEDIUM,-5.0,12.0,7.0,-5.0,7.0,0.0,5.0,
2012-09-01,PHILLY_FED,0.2,-0.394,INLINE,GOLDILOCKS,MEDIUM,2.0,11.0,7.0,1.0,8.0,1.0,3.0,
2012-10-01,PHILLY_FED,-1.2,-0.334,INLINE,GOLDILOCKS,MEDIUM,0.0,10.0,11.0,2.0,10.0,-2.0,0.0,
2012-11-01,PHILLY_FED,-10.6,-1.276,MISS,GOLDILOCKS,MEDIUM,0.0,-13.0,-13.0,2.0,-10.0,-2.0,-3.0,
2012-12-01,PHILLY_FED,2.5,0.347,INLINE,DEFLATION_RISK,LOW,1.0,2.0,24.0,1.0,2.0,0.0,0.0,
2013-01-01,PHILLY_FED,-1.4,-0.052,INLINE,GOLDILOCKS,MEDIUM,8.0,11.0,24.0,6.0,11.0,2.0,0.0,
2013-02-01,PHILLY_FED,-5.5,-0.615,MISS,GOLDILOCKS,MEDIUM,-4.0,-5.0,-14.0,-2.0,-3.0,-2.0,-2.0,
2013-03-01,PHILLY_FED,2.1,0.562,BEAT,GOLDILOCKS,MEDIUM,2.0,20.0,2.0,3.0,18.0,-1.0,2.0,
2013-04-01,PHILLY_FED,0.4,0.308,INLINE,GOLDILOCKS,MEDIUM,2.0,-10.0,-16.0,-0.0,-11.0,2.0,1.0,
2013-05-01,PHILLY_FED,0.3,0.287,INLINE,GOLDILOCKS,MEDIUM,0.0,15.0,50.0,0.0,13.0,0.0,2.0,
2013-06-01,PHILLY_FED,12.7,2.029,BEAT,GOLDILOCKS,MEDIUM,-3.0,1.0,34.0,-3.0,-1.0,0.0,2.0,
2013-07-01,PHILLY_FED,15.9,2.185,BEAT,GOLDILOCKS,MEDIUM,-2.0,15.0,10.0,-2.0,12.0,0.0,3.0,
2013-08-01,PHILLY_FED,8.0,1.045,BEAT,GOLDILOCKS,MEDIUM,-11.0,-16.0,4.0,-6.0,-11.0,-5.0,-5.0,
2013-09-01,PHILLY_FED,20.6,2.14,BEAT,GOLDILOCKS,HIGH,8.0,12.0,-12.0,4.0,6.0,4.0,6.0,
2013-10-01,PHILLY_FED,13.4,1.192,BEAT,GOLDILOCKS,HIGH,-3.0,0.0,-9.0,-1.0,-7.0,-2.0,7.0,
2013-11-01,PHILLY_FED,4.8,0.145,INLINE,GOLDILOCKS,HIGH,-2.0,12.0,19.0,-1.0,13.0,-1.0,-1.0,
2013-12-01,PHILLY_FED,3.9,-0.057,INLINE,GOLDILOCKS,HIGH,6.0,13.0,29.0,4.0,11.0,2.0,2.0,
2014-01-01,PHILLY_FED,15.4,1.139,BEAT,GOLDILOCKS,MEDIUM,-4.0,-3.0,-37.0,-5.0,-8.0,1.0,5.0,
2014-02-01,PHILLY_FED,2.1,-0.614,MISS,DEFLATION_RISK,MEDIUM,-6.0,4.0,3.0,-2.0,8.0,-4.0,-4.0,
2014-03-01,PHILLY_FED,12.6,0.338,INLINE,DEFLATION_RISK,MEDIUM,-6.0,14.0,7.0,-5.0,9.0,-1.0,5.0,
2014-04-01,PHILLY_FED,16.9,0.65,BEAT,GOLDILOCKS,HIGH,5.0,-8.0,-14.0,2.0,-4.0,3.0,-4.0,
2014-05-01,PHILLY_FED,18.3,0.872,BEAT,GOLDILOCKS,HIGH,-3.0,-2.0,-9.0,-4.0,-1.0,1.0,-1.0,
2014-06-01,PHILLY_FED,14.2,0.066,INLINE,GOLDILOCKS,HIGH,6.0,12.0,5.0,4.0,8.0,2.0,4.0,
2014-07-01,PHILLY_FED,21.4,1.161,BEAT,GOLDILOCKS,HIGH,6.0,-1.0,0.0,4.0,-5.0,2.0,4.0,
2014-08-01,PHILLY_FED,22.6,1.122,BEAT,GOLDILOCKS,HIGH,-1.0,-8.0,-10.0,-1.0,-6.0,0.0,-2.0,
2014-09-01,PHILLY_FED,21.8,0.991,BEAT,GOLDILOCKS,HIGH,7.0,13.0,17.0,2.0,7.0,5.0,6.0,
2014-10-01,PHILLY_FED,18.0,0.259,INLINE,GOLDILOCKS,HIGH,2.0,-7.0,-7.0,2.0,0.0,0.0,-7.0,
2014-11-01,PHILLY_FED,35.9,2.09,BEAT,GOLDILOCKS,HIGH,1.0,-3.0,-6.0,-1.0,-4.0,2.0,1.0,
2014-12-01,PHILLY_FED,21.6,0.438,INLINE,GOLDILOCKS,HIGH,6.0,4.0,-5.0,-0.0,-11.0,6.0,15.0,
2015-01-01,PHILLY_FED,13.4,-0.596,MISS,GOLDILOCKS,HIGH,-5.0,-14.0,-49.0,-4.0,-9.0,-1.0,-5.0,
2015-02-01,PHILLY_FED,10.7,-1.117,MISS,GOLDILOCKS,HIGH,0.0,27.0,44.0,-2.0,9.0,2.0,18.0,
2015-03-01,PHILLY_FED,7.2,-1.502,MISS,GOLDILOCKS,MEDIUM,8.0,24.0,-4.0,5.0,14.0,3.0,10.0,
2015-04-01,PHILLY_FED,9.6,-1.107,MISS,GOLDILOCKS,HIGH,5.0,5.0,18.0,5.0,6.0,0.0,-1.0,
2015-05-01,PHILLY_FED,5.7,-1.226,MISS,GOLDILOCKS,MEDIUM,4.0,4.0,15.0,4.0,5.0,0.0,-1.0,
2015-06-01,PHILLY_FED,8.2,-0.85,MISS,GOLDILOCKS,MEDIUM,8.0,20.0,16.0,8.0,14.0,0.0,6.0,
2015-07-01,PHILLY_FED,4.6,-0.804,MISS,GOLDILOCKS,MEDIUM,-3.0,-11.0,-23.0,2.0,-2.0,-5.0,-9.0,
2015-08-01,PHILLY_FED,5.4,-0.51,MISS,GOLDILOCKS,HIGH,-4.0,-2.0,1.0,-5.0,-8.0,1.0,6.0,
2015-09-01,PHILLY_FED,-3.6,-1.237,MISS,GOLDILOCKS,HIGH,3.0,4.0,-12.0,1.0,-1.0,2.0,5.0,
2015-10-01,PHILLY_FED,-4.9,-1.158,MISS,GOLDILOCKS,MEDIUM,-6.0,7.0,15.0,0.0,6.0,-6.0,1.0,
2015-11-01,PHILLY_FED,-3.1,-1.257,MISS,DEFLATION_RISK,MEDIUM,4.0,18.0,2.0,2.0,3.0,2.0,15.0,
2015-12-01,PHILLY_FED,-9.1,-2.062,MISS,DEFLATION_RISK,MEDIUM,3.0,9.0,12.0,0.0,6.0,3.0,3.0,
2016-01-01,PHILLY_FED,-4.4,-1.395,MISS,GOLDILOCKS,MEDIUM,-3.0,-14.0,-40.0,1.0,-2.0,-4.0,-12.0,
2016-02-01,PHILLY_FED,-5.7,-0.99,MISS,GOLDILOCKS,MEDIUM,-10.0,-22.0,-13.0,-4.0,-7.0,-6.0,-15.0,
2016-03-01,PHILLY_FED,8.4,1.154,BEAT,GOLDILOCKS,MEDIUM,1.0,0.0,-5.0,1.0,-3.0,0.0,3.0,
2016-04-01,PHILLY_FED,-1.8,0.107,INLINE,DEFLATION_RISK,MEDIUM,-1.0,-7.0,9.0,0.0,-1.0,-1.0,-6.0,
2016-05-01,PHILLY_FED,-5.6,-0.377,INLINE,DEFLATION_RISK,MEDIUM,5.0,-4.0,1.0,2.0,-1.0,3.0,-3.0,16.13
2016-06-01,PHILLY_FED,4.4,1.402,BEAT,GOLDILOCKS,MEDIUM,-4.0,-14.0,-36.0,-2.0,-1.0,-2.0,-13.0,5.93
2016-07-01,PHILLY_FED,1.6,0.934,BEAT,GOLDILOCKS,HIGH,-9.0,-3.0,9.0,-6.0,-10.0,-3.0,7.0,-14.4
2016-08-01,PHILLY_FED,5.0,1.589,BEAT,GOLDILOCKS,MEDIUM,4.0,8.0,6.0,4.0,1.0,0.0,7.0,-13.81
2016-09-01,PHILLY_FED,12.5,2.273,BEAT,GOLDILOCKS,MEDIUM,3.0,10.0,6.0,1.0,9.0,2.0,1.0,9.12
2016-10-01,PHILLY_FED,11.0,1.557,BEAT,GOLDILOCKS,MEDIUM,3.0,13.0,23.0,-0.0,7.0,3.0,6.0,-7.07
2016-11-01,PHILLY_FED,10.7,1.028,BEAT,GOLDILOCKS,MEDIUM,-2.0,5.0,57.0,0.0,1.0,-2.0,4.0,-13.78
2016-12-01,PHILLY_FED,22.4,2.06,BEAT,GOLDILOCKS,MEDIUM,-5.0,-5.0,0.0,-2.0,-3.0,-3.0,-2.0,0.87
2017-01-01,PHILLY_FED,24.0,1.792,BEAT,GOLDILOCKS,MEDIUM,0.0,-7.0,3.0,-2.0,-8.0,2.0,1.0,19.0
2017-02-01,PHILLY_FED,41.4,2.463,BEAT,GOLDILOCKS,MEDIUM,0.0,-14.0,1.0,1.0,-7.0,-1.0,-7.0,1.3
